,stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code,utm_x,utm_y,inside_munich
27748,August-Everding-Straße,343193.0,379796,48.12532,11.61024,,,694232.8813096375,5333524.666638557,True
27878,Augustenfelder Straße,,262888,48.20062,11.443998,1.0,,681597.2165068462,5341486.849175726,True
27879,Augustenfelder Straße,262888.0,444967,48.20062,11.443998,,,681597.2165068462,5341486.849175726,True
27894,Augustenstraße,,91868,48.15312,11.565908,1.0,,690831.1766614034,5336503.238923945,True
27896,Augustenstraße,91868.0,122181,48.153046,11.565953,,,690834.7976983439,5336495.126527306,True
27897,Augustenstraße,91868.0,18033,48.153206,11.565872,,,690828.1804097187,5336512.707305563,True
27978,Augustin-Rösch-Straße,,666773,48.201275,11.564183,1.0,,690524.2882887975,5341850.763081237,True
27979,Augustin-Rösch-Straße,666773.0,354155,48.201344,11.563492,,,690472.6933578211,5341856.717810343,True
27980,Augustin-Rösch-Straße,666773.0,506962,48.201218,11.563608,,,690481.7791624351,5341843.0021529095,True
27981,Augustin-Rösch-Straße,666773.0,512269,48.20154,11.564022,,,690511.3433337545,5341879.815163879,True
27982,Augustin-Rösch-Straße,666773.0,543120,48.20155,11.56439,,,690538.6472503094,5341881.839348272,True
28403,Aurbacherstraße,,212674,48.12244,11.590603,1.0,,692782.5462572125,5333155.182966125,True
28404,Aurbacherstraße,212674.0,333277,48.122395,11.589965,,,692735.2407266825,5333148.582713875,True
28405,Aurbacherstraße,212674.0,615173,48.122417,11.590827,,,692799.3003531186,5333153.188384043,True
28509,Aurikelstraße,,571740,48.10818,11.491007,1.0,,685422.8451559409,5331325.51096444,True
28510,Aurikelstraße,571740.0,116397,48.10834,11.491025,,,685423.6090671858,5331343.33621879,True
28511,Aurikelstraße,571740.0,525294,48.108036,11.491043,,,685426.0429813331,5331309.594061656,True
28652,Authariplatz,,325494,48.092026,11.562575,1.0,,690809.5732444219,5329705.213293089,True
28653,Authariplatz,325494.0,367452,48.09224,11.562692,,,690817.4922560427,5329729.286501268,True
28654,Authariplatz,325494.0,75472,48.09179,11.562414,,,690798.4595652572,5329678.5860012425,True
28655,Autharistraße,,469571,48.090405,11.563851,1.0,,690910.5808794859,5329528.227449836,True
28656,Autharistraße,469571.0,350546,48.09044,11.56412,,,690930.4802096344,5329532.784670283,True
28657,Autharistraße,469571.0,515726,48.090057,11.562998,,,690848.3573191396,5329487.436131773,True
28764,Avenariusplatz,,245598,48.14215,11.450268,1.0,,682270.2682654355,5335003.449972488,True
28765,Avenariusplatz,245598.0,304488,48.142063,11.450286,,,682271.9153221913,5334993.823676161,True
28766,Avenariusplatz,245598.0,495637,48.142124,11.450106,,,682258.3103137983,5335000.176359381,True
30675,BMW-FIZ,,526459,48.19352,11.570579,1.0,,691028.3337079321,5341004.777935259,True
30676,BMW-FIZ,526459.0,102967,48.19348,11.570759,,,691041.8578970295,5341000.78006896,True
30677,BMW-FIZ,526459.0,283177,48.193565,11.570534,,,691024.8224938281,5341009.667210644,True
31293,Baaderstraße,,383024,48.129997,11.578413,1.0,,691847.318561315,5333964.552948388,True
31294,Baaderstraße,383024.0,153767,48.13007,11.57844,,,691849.0552936754,5333972.733253259,True
31295,Baaderstraße,383024.0,158707,48.129917,11.578386,,,691845.6079103727,5333955.594690933,True
34100,Bad Forstenried,,576016,48.08699,11.499532,1.0,,686133.8901023292,5328991.114463922,True
34101,Bad Forstenried,576016.0,178466,48.087055,11.499271,,,686114.2207620767,5328997.70702277,True
34102,Bad Forstenried,576016.0,599841,48.08695,11.499801,,,686154.0649259415,5328987.319730839,True
36960,Bad Maria Einsiedel,,629933,48.096764,11.547097,1.0,,689639.728246178,5330193.507160805,True
36961,Bad Maria Einsiedel,629933.0,369333,48.096764,11.547097,,1,689639.728246178,5330193.507160805,True
41903,Bad-Schachener-Straße,,83240,48.119904,11.624379,1.0,,695305.453883152,5332958.564927735,True
41904,Bad-Schachener-Straße,83240.0,409478,48.11985,11.624173,,,695290.3293777985,5332952.0404819455,True
41905,Bad-Schachener-Straße,83240.0,56382,48.11992,11.624676,,,695327.4941684452,5332961.097381662,True
43819,Bahnstraße,,248881,48.11553,11.695212,1.0,,700593.4458754103,5332654.774332197,True
43822,Bahnstraße,248881.0,161560,48.11516,11.695724,,,700632.9902810941,5332614.989973012,True
43823,Bahnstraße,248881.0,577770,48.115833,11.694834,,,700564.1351335087,5332687.462357653,True
43990,Baierbrunner Straße,,180018,48.092403,11.530065,1.0,,688387.6672568695,5329667.00131062,True
43991,Baierbrunner Straße,180018.0,279691,48.09233,11.530137,,,688393.2947761497,5329659.064667401,True
43992,Baierbrunner Straße,180018.0,58169,48.09236,11.529949,,,688379.187686673,5329661.938449694,True
44204,Bajuwarenstraße,,547049,48.123833,11.666825,1.0,,698448.8838578385,5333503.881008832,True
44206,Bajuwarenstraße,547049.0,346659,48.123264,11.666232,,,698406.9525026134,5333439.114917694,True
44207,Bajuwarenstraße,547049.0,378594,48.123245,11.666394,,,698419.0799695664,5333437.421329005,True
44208,Bajuwarenstraße,547049.0,579223,48.12352,11.667346,,,698488.8571335623,5333470.440314082,True
44209,Bajuwarenstraße,547049.0,675799,48.123642,11.667427,,,698494.4138861983,5333484.207887051,True
44260,Balanstraße,,585512,48.10859,11.60406,1.0,,693836.007801293,5331649.774768286,True
44261,Balanstraße,585512.0,442997,48.10821,11.603934,,,693828.0592885404,5331607.225727806,True
44262,Balanstraße,585512.0,503612,48.108536,11.604814,,,693892.3316843489,5331645.67376866,True
44263,Balanstraße,585512.0,603172,48.109074,11.604149,,,693840.8109236059,5331703.788688027,True
44264,Balanstraße,585512.0,639157,48.10854,11.603314,,,693780.670680721,5331642.338368529,True
44283,Baldeplatz,,471803,48.12335,11.56713,1.0,,691032.5281215709,5333197.741933441,True
44284,Baldeplatz,471803.0,102987,48.122814,11.56695,,,691021.1228902376,5333137.725822563,True
44285,Baldeplatz,471803.0,106660,48.123238,11.567022,,,691024.9074157847,5333185.026408839,True
44286,Baldeplatz,471803.0,550102,48.12378,11.567022,,,691022.8966186811,5333245.262228497,True
44287,Baldeplatz,471803.0,637349,48.123425,11.567076,,,691028.2317596001,5333205.94301138,True
45622,Barbarastraße,,650684,48.161423,11.557742,1.0,,690193.1920592369,5337405.767463563,True
45627,Barbarastraße,650684.0,412700,48.16138,11.557599,,,690182.7184172693,5337400.634721898,True
45628,Barbarastraße,650684.0,621945,48.161472,11.557599,,,690182.378151974,5337410.85931468,True
46447,Barlachstraße,,494982,48.17752,11.575736,1.0,,691471.1584583125,5339239.4215216935,True
46448,Barlachstraße,494982.0,191757,48.17752,11.575736,,1,691471.1584583125,5339239.4215216935,True
47266,Barthstraße,,421769,48.14029,11.530227,1.0,,688224.6392569958,5334989.388240273,True
47267,Barthstraße,421769.0,130022,48.14032,11.530443,,,688240.5967113521,5334993.251164094,True
47268,Barthstraße,421769.0,449443,48.140274,11.530011,,,688208.6305802721,5334987.081276844,True
47590,Basler Straße,,7181,48.091225,11.491141,1.0,,685493.8370171763,5329441.514138714,True
47591,Basler Straße,7181.0,148380,48.09122,11.49115,,,685494.5251163287,5329440.980153302,True
47779,Bastian-Schmid-Platz,,317220,48.0851,11.51324,1.0,,687161.4814916549,5328814.316398538,True
47780,Bastian-Schmid-Platz,317220.0,517448,48.085052,11.513168,,,687156.294236612,5328808.806750782,True
47781,Bastian-Schmid-Platz,317220.0,74134,48.08514,11.513321,,,687167.367962298,5328818.958852876,True
47817,Batschkastraße,,648805,48.11455,11.667391,1.0,,698526.7841127502,5332473.674038474,True
47818,Batschkastraße,648805.0,179882,48.114883,11.667535,,,698536.2171439212,5332511.053737195,True
47819,Batschkastraße,648805.0,356956,48.114147,11.667166,,,698511.5925536726,5332428.305836367,True
47946,Baubergerstraße,,191773,48.177097,11.506008,1.0,,686289.725954023,5339021.012304166,True
47947,Baubergerstraße,191773.0,150810,48.176556,11.505559,,,686258.3114983301,5338959.798428861,True
47948,Baubergerstraße,191773.0,377379,48.177097,11.506008,,,686289.725954023,5339021.012304166,True
48153,Baumgartnerstraße,,542789,48.12614,11.536039,1.0,,688708.8352437759,5333431.049689235,True
48154,Baumgartnerstraße,542789.0,50992,48.12594,11.535554,,,688673.4814424032,5333407.632356679,True
48155,Baumgartnerstraße,542789.0,635707,48.126682,11.535761,,,688686.1641132545,5333490.6035465365,True
48156,Baumgartnerstraße,542789.0,651331,48.125732,11.536165,,,688719.7058541155,5333386.015185321,True
48192,Baumkirchner Platz,,680458,48.13094,11.63197,1.0,,695828.349364855,5334204.363009372,True
48193,Baumkirchner Platz,680458.0,103324,48.13092,11.632051,,,695834.4516962062,5334202.34658805,True
48194,Baumkirchner Platz,680458.0,186167,48.130962,11.631862,,,695820.2306832897,5334206.532947842,True
48195,Baumkirchner Straße,,626748,48.12838,11.630254,1.0,,695710.4149705082,5333915.486794141,True
48196,Baumkirchner Straße,626748.0,117908,48.12833,11.631045,,,695769.4569037103,5333911.943523183,True
48197,Baumkirchner Straße,626748.0,181267,48.127914,11.631629,,,695814.4899148515,5333867.198069099,True
48198,Baumkirchner Straße,626748.0,565402,48.128506,11.629985,,,695689.9219263014,5333928.80528021,True
48199,Baumkirchner Straße,626748.0,621929,48.128407,11.629994,,,695690.9678761804,5333917.825752551,True
48546,Bauseweinallee,,3152,48.174854,11.47278,1.0,,683827.8400328499,5338691.708856761,True
48547,Bauseweinallee,3152.0,386357,48.174854,11.47278,,1,683827.8400328499,5338691.708856761,True
48931,Bayerischer Rundfunk,,64888,48.19011,11.627443,1.0,,695266.727012171,5340768.77204915,True
48932,Bayerischer Rundfunk,64888.0,346259,48.19011,11.627443,,1,695266.727012171,5340768.77204915,True
48954,Bayerwaldstraße,,551861,48.088478,11.628215,1.0,,695710.2414098303,5329475.775221053,True
48955,Bayerwaldstraße,551861.0,302791,48.088303,11.628134,,,695704.874538953,5329456.120558259,True
48956,Bayerwaldstraße,551861.0,626697,48.088604,11.628296,,,695715.7942675287,5329489.984271598,True
51334,Beethovenplatz,,586338,48.133167,11.55803,1.0,,690319.106293234,5334266.202893776,True
51337,Beethovenplatz,586338.0,387559,48.133133,11.557967,,,690314.5451019857,5334262.268323573,True
51338,Beethovenplatz,586338.0,418463,48.133217,11.558075,,,690322.2692025404,5334271.871097419,True
52468,Bellinzonastraße,,204879,48.093372,11.481233,1.0,,684748.4279273212,5329656.286300197,True
52469,Bellinzonastraße,204879.0,422147,48.093582,11.481152,,,684741.6445628039,5329679.430482976,True
52470,Bellinzonastraße,204879.0,65383,48.093235,11.481278,,,684752.2693618655,5329641.168648242,True
52706,Benderstraße,,638625,48.172382,11.46456,1.0,,683225.6136673198,5338397.344903306,True
52707,Benderstraße,638625.0,530724,48.172382,11.46456,,1,683225.6136673198,5338397.344903306,True
52932,Benedikterstraße,,665358,48.140373,11.468387,1.0,,683624.35292524,5334849.072022025,True
52933,Benedikterstraße,665358.0,189819,48.140404,11.467866,,,683585.4875284632,5334851.273140734,True
52934,Benedikterstraße,665358.0,84718,48.14038,11.468845,,,683658.3964658709,5334850.943897894,True
53899,Berduxstraße,,577209,48.151768,11.480379,1.0,,684475.5213590163,5336144.191606688,True
53900,Berduxstraße,577209.0,393204,48.151695,11.480505,,,684485.1536410217,5336136.380948934,True
54275,Berg am Laim,,157134,48.135178,11.633408,1.0,,695919.201426288,5334679.0194250215,True
54276,Berg am Laim,157134.0,477442,48.13566,11.6333,,,695909.3323329443,5334732.311662734,True
54277,Berg am Laim,157134.0,555252,48.13584,11.633641,,,695934.0144573379,5334753.18503033,True
54278,Berg am Laim,157134.0,679301,48.1361,11.634144,,,695970.443064444,5334783.362268978,True
54279,Berg am Laim Bf. (Süd),,401949,48.133102,11.632635,1.0,,695869.5967733066,5334446.33222171,True
54280,Berg am Laim Bf. (Süd),401949.0,430394,48.132748,11.632545,,,695864.248318373,5334406.760915366,True
54281,Berg am Laim Bf. (Süd),401949.0,467890,48.133263,11.633066,,,695901.0481966519,5334465.323093517,True
54282,Berg am Laim Bf. (Süd),401949.0,511888,48.133083,11.633273,,,695917.1330457729,5334445.84608475,True
54283,Berg am Laim Bf. (Süd),401949.0,549697,48.132923,11.632356,,,695849.5216994022,5334425.7282395,True
54818,Berger-Kreuz-Straße,,634865,48.112934,11.626311,1.0,,695475.675214827,5332188.85851569,True
54819,Berger-Kreuz-Straße,634865.0,168921,48.112648,11.626347,,,695479.4398977277,5332157.165265609,True
54820,Berger-Kreuz-Straße,634865.0,584665,48.113194,11.626293,,,695473.3488563858,5332217.707992141,True
54858,Bergerwaldstraße,,442445,48.111095,11.656512,1.0,,697730.4149674242,5332061.677828787,True
54859,Bergerwaldstraße,442445.0,566349,48.11117,11.656413,,,697722.7588427796,5332069.758465466,True
54860,Bergerwaldstraße,442445.0,599,48.111023,11.656647,,,697740.738957902,5332054.023158444,True
56340,Bergmannstraße,,385402,48.13493,11.537405,1.0,,688778.2358431723,5334411.29320906,True
56341,Bergmannstraße,385402.0,18649,48.135,11.537405,,,688777.979099279,5334419.0727749495,True
56342,Bergmannstraße,385402.0,637441,48.134857,11.537396,,,688777.8340532752,5334403.158137079,True
56540,Bergsonstraße,,12629,48.160007,11.415063,1.0,,679589.2622873501,5336905.182421151,True
56541,Bergsonstraße,12629.0,257624,48.160057,11.41465,,,679558.378133228,5336909.774472286,True
56542,Bergsonstraße,12629.0,375203,48.159798,11.415054,,,679589.3229217167,5336881.933515653,True
56543,Bergsonstraße,12629.0,434117,48.15986,11.41518,,,679598.4754616474,5336889.118477515,True
56544,Bergsonstraße,12629.0,441860,48.1601,11.415395,,,679613.6241078523,5336916.294014892,True
56617,Bergwachtstraße,,578230,48.21135,11.530514,1.0,,687985.8971551001,5342887.511674406,True
56618,Bergwachtstraße,578230.0,462813,48.211224,11.530559,,,687989.7013024978,5342873.618446493,True
56619,Bergwachtstraße,578230.0,476853,48.211475,11.530461,,,687981.5024286804,5342901.274185179,True
60499,Bernheimerstraße,,409078,48.17359,11.628494,1.0,,695407.644988149,5338935.468925282,True
60500,Bernheimerstraße,409078.0,28635,48.173645,11.62844,,,695403.4217261135,5338941.44410579,True
60501,Bernheimerstraße,409078.0,682036,48.17354,11.628557,,,695412.5182762458,5338930.072317101,True
60755,Bernsteinweg,,104510,48.200844,11.611812,1.0,,694064.5846909946,5341922.102503342,True
60756,Bernsteinweg,104510.0,418306,48.201183,11.611956,,,694074.0021724538,5341960.141771189,True
60757,Bernsteinweg,104510.0,451310,48.20066,11.611596,,,694049.231893332,5341901.107584599,True
60927,Bertha-von-Suttner-Weg,,66379,48.165077,11.452981,1.0,,682390.7551164869,5337557.939870583,True
60928,Bertha-von-Suttner-Weg,66379.0,358719,48.165024,11.452981,,,682390.9431229713,5337552.049561346,True
60929,Bertha-von-Suttner-Weg,66379.0,502824,48.16514,11.452954,,,682388.5241957826,5337564.877485874,True
61624,Betschartstraße,,12104,48.146027,11.446612,1.0,,681984.6115478337,5335425.6698765755,True
61625,Betschartstraße,12104.0,131,48.146023,11.446172,,,681951.8996488317,5335424.183897162,True
61626,Betschartstraße,12104.0,227730,48.146076,11.447663,,,682062.6087748824,5335433.603975124,True
61627,Betschartstraße,12104.0,63137,48.146442,11.44654,,,681977.7885558611,5335471.621580996,True
64939,Bichlhofweg,,393988,48.169014,11.643352,1.0,,696529.6287010715,5338464.80046145,True
64940,Bichlhofweg,393988.0,263444,48.169014,11.643352,,1,696529.6287010715,5338464.80046145,True
66719,Bildungscampus Freiham,,534153,48.14128,11.403475,1.0,,678792.6824745294,5334796.889344457,True
66720,Bildungscampus Freiham,534153.0,519971,48.14122,11.403412,,,678788.2047050128,5334790.074569981,True
66721,Bildungscampus Freiham,534153.0,58316,48.14167,11.403502,,,678793.3358492986,5334840.295941472,True
67328,Bingener Straße,,503263,48.18199,11.521441,1.0,,687419.0455336609,5339602.338181526,True
67329,Bingener Straße,503263.0,256734,48.18269,11.521001,,,687383.7898706727,5339679.061298704,True
67330,Bingener Straße,503263.0,480530,48.182297,11.52137,,,687412.6487548215,5339636.284224749,True
67331,Bingener Straße,503263.0,84888,48.181892,11.521873,,,687451.5113712561,5339592.500542152,True
68246,Birkhahnweg,,500431,48.108646,11.693936,1.0,,700525.2847601973,5331886.395102127,True
68247,Birkhahnweg,500431.0,504098,48.108498,11.694259,,,700549.9018023509,5331870.789283663,True
68248,Birkhahnweg,500431.0,583080,48.10853,11.694448,,,700563.8445031159,5331874.838401908,True
69028,Bismarckstraße,,316060,48.162437,11.582195,1.0,,692007.5917864912,5337579.26066473,True
69029,Bismarckstraße,316060.0,401447,48.162437,11.582195,,1,692007.5917864912,5337579.26066473,True
70844,Bleibtreustraße,,538642,48.076145,11.514291,1.0,,687272.2617423527,5327821.650130776,True
70845,Bleibtreustraße,538642.0,118231,48.076084,11.514533,,,687290.5069369129,5327815.459722398,True
70846,Bleibtreustraße,538642.0,665009,48.076218,11.514084,,,687256.5797504507,5327829.259385087,True
71715,Blumenau,,47455,48.128204,11.474639,1.0,,684132.9378648673,5333511.5933221895,True
71716,Blumenau,47455.0,342206,48.12779,11.47499,,,684160.5342179117,5333466.4230489945,True
71717,Blumenau,47455.0,544581,48.128098,11.474918,,,684154.0754576939,5333500.480863222,True
71718,Blumenau,47455.0,553230,48.128258,11.474253,,,684104.0252051551,5333516.670559727,True
71825,Blumenstraße,,178866,48.133186,11.573957,1.0,,691503.9286383488,5334307.858785814,True
71828,Blumenstraße,178866.0,577469,48.13328,11.574002,,,691506.9266817438,5334318.417672702,True
71829,Blumenstraße,178866.0,66668,48.133114,11.573858,,,691496.8313868342,5334299.610412602,True
71902,Blutenburg,,231271,48.165222,11.456835,1.0,,682676.783883883,5337583.207949639,True
71903,Blutenburg,231271.0,255514,48.164516,11.456305,,,682639.886411526,5337503.485028641,True
71904,Blutenburg,231271.0,398084,48.164917,11.457194,,,682704.5591485235,5337550.164240397,True
71905,Blutenburg,231271.0,444215,48.165646,11.457248,,,682705.983558345,5337631.312119879,True
71906,Blutenburg,231271.0,481594,48.165245,11.456323,,,682638.6352256178,5337584.547314733,True
